2/15/2022,0.635,0.645,0.62,9850000.0,0.63,1599.61,0.0,0.0,0.0,-0.007874016,0.007936508,16.10298201,-4830000.0,-1.0,-299374.7412,28374000.0,-1.0,-1.0
2/16/2022,0.64,0.645,0.615,16980000.0,0.62,1603.2,0.0,0.0,0.0,-0.03125,0.015873016,16.64754674,7130000.0,-1.0,234576.4376,15162000.0,-1.0,-1.0
2/17/2022,0.625,0.635,0.615,28390000.0,0.635,1605.02,0.0,0.0,0.0,0.016,0.008064516,17.16154753,11410000.0,-1.0,422490.9728,17252000.0,-1.0,-1.0
2/18/2022,0.635,0.675,0.625,30850000.0,0.665,1603.05,0.0,0.0,0.0,0.047244094,0.0,17.24464731,2460000.0,-1.0,3560290.65,20150000.0,-1.0,-1.0
2/21/2022,0.665,0.665,0.63,25010000.0,0.64,1582.69,0.0,0.0,0.0,-0.037593985,0.0,17.0347863,-5840000.0,-1.0,-1321161.815,22216000.0,-1.0,-1.0
2/22/2022,0.635,0.635,0.62,7210000.0,0.625,1576.96,0.0,0.0,0.0,-0.015748031,-0.0078125,15.79097951,-17800000.0,-1.0,-101304.5506,21688000.0,-1.0,-1.0
2/23/2022,0.625,0.65,0.625,23650000.0,0.63,1586.14,0.0,0.0,0.0,0.008,0.0,16.97887367,16440000.0,-1.0,103720.4988,23022000.0,-1.0,-1.0
2/24/2022,0.62,0.63,0.605,18570000.0,0.615,1573.89,0.0,0.0,0.0,-0.008064516,-0.015873016,16.73705793,-5080000.0,-1.0,-864528.5433,21058000.0,-1.0,-1.0
2/25/2022,0.625,0.655,0.625,17850000.0,0.64,1591.72,0.0,0.0,0.0,0.024,0.016260163,16.69751407,-720000.0,-1.0,-4603812.5,18458000.0,-1.0,-1.0
2/28/2022,0.64,0.645,0.615,9280000.0,0.625,1608.28,0.0,0.0,0.0,-0.0234375,0.0,16.0433721,-8570000.0,-1.0,-193288.2147,15312000.0,-1.0,-1.0
3/1/2022,0.625,0.635,0.62,6390000.0,0.635,1596.44,0.0,0.0,0.0,0.016,0.0,15.67024483,-2890000.0,-1.0,-205187.5433,15148000.0,-1.0,-1.0
3/2/2022,0.635,0.635,0.625,6740000.0,0.63,1598.1,0.0,0.0,0.0,-0.007874016,0.0,15.72357048,350000.0,-1.0,1230531.429,11766000.0,-1.0,-1.0
3/3/2022,0.635,0.66,0.63,20830000.0,0.65,1618.54,0.0,0.0,0.0,0.023622047,0.007936508,16.85190481,14090000.0,-1.0,99641.022,12218000.0,-1.0,-1.0
3/4/2022,0.645,0.645,0.625,9080000.0,0.625,1603.94,0.0,0.0,0.0,-0.031007752,-0.007692308,16.02158475,-11750000.0,-1.0,-160967.1489,10464000.0,-1.0,-1.0
3/7/2022,0.635,0.64,0.625,9570000.0,0.625,1572.56,0.0,0.0,0.0,-0.015748031,0.016,16.07414376,490000.0,-1.0,1773379.592,10522000.0,-1.0,-1.0
3/8/2022,0.625,0.675,0.62,45000000.0,0.665,1546.87,0.0,0.0,0.0,0.064,0.0,17.62217305,35430000.0,-1.0,121549.5343,18244000.0,-1.0,-1.0
3/9/2022,0.68,0.69,0.64,40500000.0,0.64,1562.33,0.0,0.0,0.0,-0.058823529,0.022556391,17.51681253,-4500000.0,-1.0,-4050000.0,24996000.0,-1.0,-1.0
3/10/2022,0.65,0.67,0.64,15780000.0,0.66,1580.53,0.0,0.0,0.0,0.015384615,0.015625,16.57425387,-24720000.0,-1.0,-258531.5534,23986000.0,-1.0,-1.0
3/11/2022,0.625,0.64,0.615,23760000.0,0.635,1568.22,0.0,0.0,0.0,0.016,-0.053030303,16.98351405,7980000.0,-1.0,469840.6015,26922000.0,-1.0,-1.0
3/14/2022,0.63,0.63,0.615,12330000.0,0.62,1567.44,0.0,0.0,0.0,-0.015873016,-0.007874016,16.32754588,-11430000.0,-1.0,-256308.6614,27474000.0,-1.0,-1.0
3/15/2022,0.615,0.62,0.61,7940000.0,0.62,1557.41,0.0,0.0,0.0,0.008130081,-0.008064516,15.88742383,-4390000.0,-1.0,-223007.2893,20062000.0,-1.0,-1.0
3/16/2022,0.63,0.63,0.61,11930000.0,0.62,1571.32,0.0,0.0,0.0,-0.015873016,0.016129032,16.29456679,3990000.0,-1.0,237404.01,14348000.0,-1.0,-1.0
3/17/2022,0.625,0.635,0.62,8490000.0,0.63,1590.88,0.0,0.0,0.0,0.008,0.008064516,15.95439956,-3440000.0,-2520000.0,-294435.1744,12890000.0,-1.0,-1.0
3/18/2022,0.62,0.64,0.62,74790000.0,0.62,1591.26,0.0,0.0,0.0,0.0,-0.015873016,18.13019474,66300000.0,67520000.0,95771.80995,23096000.0,-1.0,-1.0
3/21/2022,0.62,0.63,0.615,12810000.0,0.615,1587.16,0.0,0.0,0.0,-0.008064516,0.0,16.36573667,-61980000.0,5690000.0,-154575.6534,23192000.0,-1.0,-1.0
3/22/2022,0.615,0.63,0.615,6710000.0,0.625,1585.81,0.0,0.0,0.0,0.016260163,0.0,15.71910951,-6100000.0,-6230000.0,-140910.0,22946000.0,-1.0,-1.0
3/23/2022,0.63,0.645,0.625,16500000.0,0.63,1597.88,0.0,0.0,0.0,0.0,0.008,16.61887094,9790000.0,10810000.0,113089.8876,23860000.0,-1.0,-1.0
3/24/2022,0.635,0.67,0.63,33800000.0,0.66,1598.97,0.0,0.0,0.0,0.039370079,0.007936508,17.33597136,17300000.0,19000000.0,322369.9422,28922000.0,-1.0,-1.0
3/25/2022,0.66,0.69,0.66,28970000.0,0.67,1603.3,0.0,0.0,0.0,0.015151515,0.0,17.18177137,-4830000.0,14990000.0,-2027300.207,19758000.0,-1.0,-1.0
3/28/2022,0.675,0.685,0.65,23640000.0,0.655,1597.95,0.0,0.0,0.0,-0.02962963,0.007462687,16.97845075,-5330000.0,6290000.0,-1284898.311,21924000.0,-1.0,-1.0
3/29/2022,0.66,0.685,0.655,18350000.0,0.68,1583.42,0.0,0.0,0.0,0.03030303,0.007633588,16.72514013,-5290000.0,-26950000.0,-820026.465,24252000.0,-1.0,-1.0
3/30/2022,0.685,0.755,0.685,148880000.0,0.75,1583.22,0.0,0.0,0.0,0.094890511,0.007352941,18.81865117,130530000.0,-182090000.0,209296.5602,50728000.0,-1.0,-1.0
3/31/2022,0.75,0.765,0.73,56910000.0,0.735,1587.36,0.0,0.0,0.0,-0.02,0.0,17.85698163,-91970000.0,-7450000.0,-921252.6693,55350000.0,-1.0,-1.0
4/1/2022,0.74,0.75,0.715,25160000.0,0.725,1602.41,0.0,0.0,0.0,-0.02027027,0.006802721,17.04076599,-31750000.0,-33830000.0,-450978.1417,54588000.0,-1.0,-1.0
4/4/2022,0.73,0.75,0.72,27790000.0,0.72,1598.92,0.0,0.0,0.0,-0.01369863,0.006896552,17.1401868,2630000.0,9450000.0,2658541.445,55418000.0,-1.0,-1.0
4/5/2022,0.725,0.74,0.715,16400000.0,0.735,1596.79,0.0,0.0,0.0,0.013793103,0.006944444,16.61279189,-11390000.0,-2510000.0,-400136.9622,55028000.0,-1.0,-1.0
4/6/2022,0.73,0.745,0.72,16770000.0,0.725,1604.72,0.0,0.0,0.0,-0.006849315,-0.006802721,16.63510213,370000.0,10560000.0,7433189.189,28606000.0,-1.0,-1.0
4/7/2022,0.72,0.725,0.7,20820000.0,0.7,1600.79,0.0,0.0,0.0,-0.027777778,-0.006896552,16.85142462,4050000.0,10030000.0,862102.2222,21388000.0,-1.0,-1.0
4/8/2022,0.705,0.72,0.7,12350000.0,0.71,1607.29,0.0,0.0,0.0,0.007092199,0.007142857,16.32916662,-8470000.0,8250000.0,-303573.7898,18826000.0,-1.0,-1.0
4/11/2022,0.72,0.72,0.7,13330000.0,0.7,1604.61,0.0,0.0,0.0,-0.027777778,0.014084507,16.40552769,980000.0,8020000.0,1679852.041,15934000.0,-1.0,-1.0
4/12/2022,0.7,0.7,0.68,17390000.0,0.69,1597.13,0.0,0.0,0.0,-0.014285714,0.0,16.67140589,4060000.0,11870000.0,570957.3892,16132000.0,-1.0,-1.0
4/13/2022,0.695,0.71,0.695,11370000.0,0.7,1597.18,0.0,0.0,0.0,0.007194245,0.007246377,16.24648887,-6020000.0,-12790000.0,-328445.6811,15052000.0,-1.0,-1.0
4/14/2022,0.71,0.72,0.7,11070000.0,0.705,1595.7,0.0,0.0,0.0,-0.007042254,0.014285714,16.2197493,-300000.0,-4590000.0,-4195530.0,13102000.0,-1.0,-1.0
4/15/2022,0.71,0.71,0.7,3020000.0,0.705,1589.01,0.0,0.0,0.0,-0.007042254,0.007092199,14.92076739,-8050000.0,-960000.0,-41529.68944,11236000.0,-1.0,-1.0
4/18/2022,0.705,0.715,0.7,4270000.0,0.705,1581.14,0.0,0.0,0.0,0.0,0.0,15.26712439,1250000.0,-10480000.0,103163.2,9424000.0,-1.0,-1.0
4/20/2022,0.705,0.73,0.705,20380000.0,0.71,1593.75,0.0,0.0,0.0,0.007092199,0.0,16.83006459,16110000.0,-64240000.0,54017.75295,10022000.0,-1.0,-1.0
4/21/2022,0.715,0.725,0.71,5670000.0,0.715,1598.32,0.0,0.0,0.0,0.0,0.007042254,15.55069968,-14710000.0,-77370000.0,-78555.13256,8882000.0,-1.0,-1.0
4/22/2022,0.72,0.72,0.7,9650000.0,0.705,1601.97,0.0,0.0,0.0,-0.020833333,0.006993007,16.08246847,3980000.0,-8290000.0,137476.1307,8598000.0,-1.0,-1.0
4/25/2022,0.705,0.705,0.69,11680000.0,0.69,1589.98,0.0,0.0,0.0,-0.021276596,0.0,16.27338854,2030000.0,-4680000.0,555231.5271,10330000.0,-1.0,-1.0
4/26/2022,0.7,0.72,0.7,9460000.0,0.705,1596.68,0.0,0.0,0.0,0.007142857,0.014492754,16.06258294,-2220000.0,-5220000.0,-497715.3153,11368000.0,-1.0,-1.0
4/27/2022,0.7,0.705,0.69,5310000.0,0.7,1585.98,0.0,0.0,0.0,0.0,-0.007092199,15.48510239,-4150000.0,-4540000.0,-121042.4096,8354000.0,-1.0,-1.0
4/28/2022,0.705,0.71,0.7,11590000.0,0.705,1597.31,0.0,0.0,0.0,0.0,0.007142857,16.26565322,6280000.0,-5390000.0,97998.24841,9538000.0,-1.0,-1.0
4/29/2022,0.71,0.74,0.705,45240000.0,0.72,1600.43,0.0,0.0,0.0,0.014084507,0.007092199,17.62749221,33650000.0,16850000.0,155819.1976,16656000.0,-1.0,-1.0
5/5/2022,0.725,0.735,0.72,7680000.0,0.725,1582.98,0.0,0.0,0.0,0.0,0.006944444,15.85413011,-37560000.0,-23170000.0,-92503.51438,15856000.0,-1.0,-1.0
5/6/2022,0.725,0.725,0.705,7990000.0,0.72,1564.34,0.0,0.0,0.0,-0.006896552,0.0,15.89370132,310000.0,-17020000.0,1979458.065,15562000.0,-1.0,-1.0
5/9/2022,0.72,0.72,0.705,11460000.0,0.705,1549.18,0.0,0.0,0.0,-0.020833333,0.0,16.25437327,3470000.0,4250000.0,263877.2334,16792000.0,-1.0,-1.0
5/10/2022,0.705,0.705,0.7,7830000.0,0.7,1554.58,0.0,0.0,0.0,-0.007092199,0.0,15.87347307,-3630000.0,-15820000.0,-247195.0413,16040000.0,-1.0,-1.0
5/11/2022,0.7,0.71,0.69,7690000.0,0.71,1555.93,0.0,0.0,0.0,0.014285714,0.0,15.85543134,-140000.0,-10880000.0,-4300907.143,8530000.0,-1.0,-1.0
5/12/2022,0.71,0.715,0.69,12730000.0,0.7,1538.8,0.0,0.0,0.0,-0.014084507,0.0,16.35947197,5040000.0,-5120000.0,194233.5317,9540000.0,-1.0,-1.0
5/13/2022,0.7,0.705,0.69,14560000.0,0.69,1544.41,0.0,0.0,0.0,-0.014285714,0.0,16.4937886,1830000.0,5280000.0,1012834.973,10854000.0,-1.0,-1.0
5/17/2022,0.695,0.705,0.69,14870000.0,0.7,1548.6,0.0,0.0,0.0,0.007194245,0.007246377,16.51485632,310000.0,8480000.0,6984103.226,11536000.0,-1.0,-1.0
5/18/2022,0.7,0.705,0.69,7110000.0,0.705,1554.91,0.0,0.0,0.0,0.007142857,0.0,15.7770128,-7760000.0,370000.0,-136244.4588,11392000.0,-1.0,-1.0
